code;name
3080113035;Micro Burret
3080113036;Tabung Nessler Pembanding Warna
3080113037;Chromato Jar
3080113038;Chromatography Oven
3080113039;Chromatogram Developping Apparatus/Chambler
3080113040;TLC Reagent Sprayer
3080113041;TLC Drying Rachs
3080113042;Aqua Analyzer
3080113043;Netrogin Analyzer
3080113044;Preasure Sterilizer
3080113045;Melt Indexer (Alat Laboratorium Kimia)
3080113046;Westover Type Frioctono Meter
3080113047;Brannock
3080113048;Water Distilation Apparatus (Alat Laboratorium Kimia)
3080113049;E N T K A S
3080113050;Homogin Mixer
3080113051;Dry Blending
3080113052;Experimental Tanning Drum
3080113053;Hide Prosessor
3080113054;Tannox Drum
3080113055;Plat Aluminium Untuk Out Set
3080113056;Alat Untuk Mensol Fenasi Minyak Pelumas
3080113057;Spec Tonic
3080113058;SPI Flame Ability (Alat Laboratorium Kimia)
3080113059;Infrared Spectro Foto Meter
3080113060;Laboratory Spry Dryer
3080113061;Lacto Meter
3080113062;Filtration System
3080113063;Water Distiling
3080113064;Aqua Meter/Titrator
3080113065;Road Coater
3080113066;Alat Pemisah Buih(Foam Seperator)
3080113067;Mini Mil Computerized Laboratory Digester
3080113068;Peralatan Chlorine Injector
3080113069;Alat Pembuat Pelet
3080113070;Peralatan Pencampur Kompos & Bio Stabilizer
3080113071;Gas Orsat Apparatus
3080113072;Reaktor Anaerobic
3080113073;Alat Ultra Filtrasi
3080113074;Kjeltec Auto System II
3080113075;Melting Point Apparatus Thermolyn
3080113076;Portable Oil Counter Meter
3080113077;Soxtec System (TECATOR)
3080113078;Salinity Conductivity/Temperaturemeter/STC
3080113079;T I T R A T O R
3080113080;Wild Zoom Stereo Microscope
3080113081;TV Monitor
3080113082;Hydrolic Lab Press
3080113083;Mini Pump Air Sample Flow Meter
3080113084;Air Sampler (Alat Laboratorium Kimia)
3080113085;Multi Purpose
3080113086;Freenes Tester
3080113087;Spineret
3080113088;Ink Huber Tester
3080113089;Hydropulper
3080113090;Niagara Beater
3080113091;Oil Peneration Tester
3080113092;HCL Burner
3080113093;Packing Test
3080113094;Concora Unit
3080113095;Hygrometer Ruang Round
3080113096;Phase Conterase
3080113097;Hydrolic Pump
3080113098;Electrophoresis (Alat Laboratorium Kimia)
3080113099;Densitometer For Protein
3080113100;Chloridemeter
3080113101;Blood Cell Counter
3080113102;Blood Gas Analyzer (Alat Laboratorium Kimia)
3080113103;Coagulation Timer (Alat Laboratorium Kimia)
3080113104;Micro Hematocrite Centrifuge
3080113105;Hemaglobine Photometer
3080113106;Iso Enzym Electrophoresis
3080113107;Imono Electrophoresis
3080113108;Imono Chemistry
3080113109;Ph Blood Gas Analyzer
3080113110;Water Destillator
3080113111;Precicion Balance
3080113112;Washing Instrument (Alat Laboratorium Kimia)
3080113113;Blood Chemistry Analysis
3080113114;Trombelastograph
3080113115;Monitor For Diro Matograph
3080113116;Tangki Liquid Nitrogen
3080113117;Pengukur Dissolution
3080113118;Detection (Alat Uni Katalis dan Bio katalis)
3080113119;Pengukur Penguapan
3080113120;Automatic Thin-Layer Chromatography (TLC) Sampler
3080113121;Atomic Absorption Spectofotometer
3080113122;Inductively Coupled Plasma Optical Emission Spectroscopy (ICPOES)
3080113123;Micro Smash
3080113124;Photochemical Reactor
3080113125;Separatory Funnel Shaker
3080113126;Thin Layer Chromatography (TLC) Automatic Developing Chamber
3080113127;Thin Layer Chromatography (TLC) Scanner Spectrophotodensitometer
3080113128;Thin Layer Chromatography (TLC) Visualizer
3080113129;Vacuum Controller
3080113130;Vacuum Filtration Set
3080113999;Alat Laboratorium Kimia Lainnya
3080114001;Electrophoresis System
3080114002;Gas Liquid Chromatography Apparatus
3080114003;Thin Layer Chromatography Apparatus
3080114004;Freezer (Alat Laboratorium Patologi)
3080114005;Blood Bank Refrigerator (Alat Laboratorium Patologi)
3080114006;Refrigerator Centrifuge
3080114007;Refrigerator Bath
3080114008;Centrifuge Hematocrit
3080114009;Calcium Analyzer
3080114010;Glucosa Analyzer
3080114011;Hematology Analyzer
3080114012;Clorida Meter
3080114013;Blood Bank Incubator
3080114014;Microscope Monoculair
3080114015;Microscope Binoculair
3080114016;Automatic Tissue Processor (Alat Laboratorium Patologi)
3080114017;Automatic Microtome Knife Sharpener
3080114018;Automatic Slide Staining Machine
3080114019;Automatic Tissue Embedding Appatarus
3080114020;Cryout Microtoma
3080114021;Microslide Warmer
3080114022;Slide Warmer
3080114023;Flotation Bath
3080114024;Rotator
3080114025;Shaker (Alat Laboratorium Patologi)
3080114026;Plasma Extrator
3080114027;Prothrombin Timer
3080114028;Coagulation Meter
3080114029;Platelet Mixer
3080114030;Blood Pipet Shaker
3080114031;Billirubinometer
3080114032;Automatic Dispencer
3080114033;Automatic Dilluter Complete
3080114034;Automatic Pipet Set
3080114035;Magnetic Stirer (Alat Laboratorium Patologi)
3080114036;Hemathologi
3080114037;Hematology Staining Set
3080114038;Rh Typing Box
3080114039;B.U.N. Analyzer
3080114040;Enzim Analyzer
3080114041;Microgasometer
3080114042;Heating Bloet/Test Tube Heaters
3080114999;Alat Laboratorium Patologi Lainnya
3080115001;Autosil (Double Distiled And Demineralized
3080115002;Centrifuge Electric
3080115003;Cryostat Microtome
3080115004;Dry Heat Oven Electrophoresis Kit, Consist Of
3080115005;Electrophoresis Chamber
3080115006;Power Supply (Alat Laboratorium Immunologi)
3080115007;Sample Aplicator
3080115008;Electrophoresis Market
3080115009;Staining Trays
3080115010;Absorbant Pads And Trips
3080115011;Non Serrated Forceps
3080115012;Capillary Tubes
3080115013;Freezer - 30 Derajat Celcius
3080115014;Immunodiffusion System
3080115015;Immunodiffusion Puch Set
3080115016;Consist Of
3080115017;Punch
3080115019;Holder
3080115020;Dye Set And 2,5 mm Wrech
3080115021;Immuno Frames
3080115022;Immuno Frame Holder
3080115023;Immuno Leveling Table Set
3080115024;Stainless Steel Tongs
3080115026;Suction Needless (2,6 mm dia)
3080115027;Staining And Rising Tanks
3080115028;Magnetic Stirles & Bars
3080115029;Measuring Magnifier
3080115030;Micromixer
3080115031;Measuring Magnifier Microtiterkit
3080115032;Titration Plates U Wells
3080115033;Titration Plates V Wells
3080115034;Sealing Tape 72 yl, 50 ul
3080115035;Tape Dispencer
3080115036;Support Plates
3080115038;Filter Cartigges
3080115039;Suction Bulb
3080115040;Microdituter 25 ul, 50 ul
3080115041;Deliveri Tester25 ul
3080115042;Stand, Diluter/Pipet
3080115043;Rack, Diluter/Pipet
3080115044;Carrying Case
3080115045;Test Reading Mirror
3080115046;Centrifuge Carries
3080115047;Carrying/Storage Case
3080115048;Shaking Waterbath
3080115049;Staining Jar
3080115050;Waterbath With Thermostat
3080115051;Viewer (Alat Laboratorium Immunologi)
3080115052;Voltmeter
3080115053;Reagent Aplication Device (Micro And Linier Stripper)
3080115054;Stripping Cutting Device
3080115055;Laminating Module With 4 Reels
3080115056;Staining Set
3080115999;Alat Laboratorium Immunologi Lainnya
3080116001;Albuminometer
3080116002;Bunsen Burner & Kelengkapannya
3080116003;Differential Cell Counter
3080116004;Haemocytometer
3080116005;Mikroskop Monokuler
3080116006;Mikroskop Binokuler
3080116008;Dispencer Adjustable
3080116009;Sentrifus Elektrik
3080116010;Sentrifus Hematokrit
3080116011;Timer (Alat Laboratorium Hematologi)
3080116012;Urinometer (Alat Laboratorium Hematologi)
3080116013;Water Distilation Apparatus (Alat Laboratorium Hematologi)
3080116014;Washer And Dryer,Pipet
3080116015;Westergren Apparatus
3080116016;Tips Pipet Sesuai Ukuran
3080116999;Alat Laboratorium Hematologi Lainnya
3080117001;Mesin Cuci B.W Negatif
3080117002;Mesin Cuci B.W Positif
3080117003;Mesin Cuci Color ECA
3080117004;Mesin Cuci Color ECP
3080117005;Mesin Cuci Color CRI
3080117006;Mesin Cetak Color
3080117007;Mesin Vidio Color Analyzer
3080117008;Mesin Spesial Optical Effek Printer
3080117009;Chemical Analisa
3080117010;Fotografic Analisa
3080117011;Chemical Mixing
3080117012;Ultrasonic Cleaner (Alat Laboratorium Film)
3080117013;Destilasi
3080117014;Analistic Balance
3080117016;Lemari Asam
3080117017;B.D. Meter
3080117018;Tensitometer
3080117019;Alat Pemanas
3080117020;Motor Mixer
3080117021;Tangki Meter
3080117022;Silver Recovery
3080117023;Mesin Scanning
3080117024;Video Printer
3080117025;PC-Based UV Gel Documentation System
3080117026;Phospor Image
3080117027;Tranmision Electorn Microscope
3080117999;Alat Laboratorium Film Lainnya
3080118001;Gilingan Mile
3080118002;Wajan Teflon
3080118003;Kompor LPG
3080118004;Alat Pembuat Mie
3080118005;Timbangan Kue
3080118006;Slicer
3080118007;Colony Counter (Alat Laboratorium Makanan)
3080118008;Rotary Evaporator (Alat Laboratorium Makanan)
3080118009;Protein Analyzer
3080118010;Kompor Gas (Alat Laboratorium Makanan)
3080118011;Cooler (Alat Laboratorium Makanan)
3080118012;Penghalus Es
3080118013;Thermos Es
3080118014;Cooking Range
3080118015;Frying Pan
3080118016;Boiling Pan
3080118017;Cold Storage (Alat Laboratorium Makanan)
3080118018;Ice Maker (Alat Laboratorium Makanan)
3080118019;Rice Cooker (Alat Laboratorium Makanan)
3080118020;Rice Washer
3080118021;Food Processor
3080118022;Food Trolley
3080118023;Scale (Alat Laboratorium Makanan)
3080118024;Work Bench (Alat Laboratorium Makanan)
3080118025;Kompor Minyak Tanah (Alat Laboratorium Makanan)
3080118026;Meja Kerja Stainless
3080118027;Alat Pelecet Kedelai
3080118028;Alat Pembuat Keripik
3080118029;Alat Pembuat Coklat
3080118030;Alat Penjernih Air
3080118031;Loyang Susun
3080118032;Alat Perajang Kerupuk
3080118033;Alat Penggiling Tahu
3080118034;Chopper
3080118035;Alat Penutup Botol
3080118036;Alat Penyangray Kopi
3080118037;Alat Kukus
3080118038;Alat Pembuka Sabut Kelapa
3080118039;Alat Perajang Pisang
3080118040;Alat Pencuci Botol
3080118041;Tangki Penyimpan
3080118042;Tempering
3080118043;Endotoxin Detection System
3080118044;Fat Analyzer
3080118045;Liquid Chromatograph Mass Spectrometry
3080118046;Moisture Balance
3080118047;Muffle Furnace (Lab Makanan)
3080118048;Protein/Nitrogen Analyzer - Chiller Unit
3080118049;Protein/Nitrogen Analyzer - Destruction/Digester Unit
3080118050;Protein/Nitrogen Analyzer - Distillation Unit
3080118051;Protein/Nitrogen Analyzer - Scrubber Unit
3080118052;Desicator
3080118053;Automatic Destilator
3080118054;Automatic Mortar Grinder
3080118999;Alat Laboratorium Makanan Lainnya
3080119001;Analytical Balance (Alat Laboratorium Farmasi)
3080119002;Micro Analytical Balance
3080119003;Top Loading Balance (Alat Laboratorium Farmasi)
3080119004;Water Distilling Apparatus
3080119005;Mortars & Pastle
3080119006;Tablet Press Machine
3080119007;Capsule Filling Machine
3080119008;Strip Packing Machine
3080119009;Viscometer (Alat Laboratorium Farmasi)
3080119010;U V Sterilizer
3080119011;Pengukur Kekrasan Tablet
3080119012;Mesin Campur Bubuk
3080119013;Mesin Campur Emulsi
3080119014;Mesin Pengahalus Salep
3080119015;Mesin Pengisi Salep
3080119016;Mesin Pengisi Cairan
3080119017;Disintegrator
3080119018;Friability Tester
3080119019;Mesin Penutup Botol
3080119020;Mesin Penuyalut/Coating
3080119021;Deduster tablet
3080119022;Mesin Pencuci Wadah/Botol
3080119023;Mesin Pencampur Salep
3080119024;Lemari Pengering Botol
3080119025;Mesin Penghitung Tablet
3080119026;Mesin Film Coating
3080119027;Mesin Pembersih Kapsul
3080119028;Mesin Pengisi Bubuk
3080119029;Mesin Pengisi dan Penutup Ampul
3080119030;Mesin Penutup Vial
3080119031;Mesin Pencampur Cairan
3080119032;Mesin Pencampur Suspens
3080119033;Mesin Cetak Kaplet
3080119034;Mesin Campur Planetary
3080119035;Mesin Tutup Botol
3080119036;Auto Cap Sealing
3080119037;Automatic Liquid Filling Machine
3080119038;Auto Labelling
3080119039;Oscillating Granulator Machine
3080119040;Mesin Steam Boiler
3080119041;Mixer Tank
3080119042;Coding Machine
3080119043;Mesin Stappler
3080119044;Fluid Bed Dryer
3080119045;Cap Sealing Machine Series
3080119046;Alat Penghalus Suspensi
3080119047;Alat Penghalus Gula
3080119048;Liquid Mixing Tank
3080119049;Conveyor
3080119050;Mesin Batching/Stampe
3080119051;Spray Gun O Nozzle
3080119052;Sendok Powder 1/2 Lingkaran
3080119053;Dissolution Tester
3080119054;Incubator Temperatur
3080119055;Dissolution Tester
3080119056;Electric Furnance (Tungku Pemijar)
3080119057;Particle Counter
3080119058;Moisture Analyzer Balance
3080119059;Automatic Media Preparation
3080119060;Chemical Storage Cabinet
3080119061;Dosage Unit Sampling Apparatus (DUSA)
3080119062;Heating Block/Incubator Shaker
3080119063;High Pressure Ion Chromatography
3080119064;Microwave Digester
3080119065;Multi Spotter
3080119066;Particle Analyzer
3080119067;Smoking Machine
3080119068;Total Organic Carbon Analyzer
3080119999;Alat Laboratorium Farmasi Lainnya
3080120001;Adaptor (Alat Laboratorium Fisika)
3080120002;Signal Generator (Alat Laboratorium Fisika)
3080120003;VU Meter
3080120004;Kaca Plan Paralel
3080120005;Rangkaian Hambatan Jembatan Seri
3080120006;Rangkaian Hukum
3080120007;Hambatan Jembatan Wheatstome
3080120008;Garpu Tala
3080120009;Timer Switch
3080120010;Magnet U
3080120011;Kaca Prisma
3080120012;Lensa Cembung
3080120013;Bangku Optik
3080120014;Pipa Resonansi
3080120015;Audio Generator
3080120016;Battery Changer (Alat Laboratorium Fisika)
3080120017;Power Supply (Alat Laboratorium Fisika)
3080120999;Alat Laboratorium Fisika Lainnya
3080121001;Carbatec Portable
3080121002;Gas Analysis Apparatus (Alat Laboratorium Hidrodinamika)
3080121003;Law Volume Dust Sampler (Alat Laboratorium Hidrodinamika)
3080121004;Middle Volume Air Sampler (Alat Laboratorium Hidrodinamika)
3080121005;Multi Shihet Filter Press
3080121006;Thin Layer Chromatography (Alat Laboratorium Hidrodinamika)
3080121007;Bench Scale/Biooxidation System
3080121008;Disolved Solid Mater Por (Alat Laboratorium Hidrodinamika)
3080121009;Hydrothermograph (Alat Laboratorium Hidrodinamika)
3080121010;Thermohigrograph (Alat Laboratorium Hidrodinamika)
3080121011;Martindale Wear And Abration Tester (Alat Laboratorium Hidrodinam
3080121999;Alat Laboratorium Hidrodinamika Lainnya
3080122001;Carbotec Portable
3080122002;Gas Analysis Apparatus (Alat Laboratorium Klimatologi)
3080122003;Law Volume Dust Sampler (Alat Laboratorium Klimatologi)
3080122004;Middle Volume Air Sampler (Alat Laboratorium Klimatologi)
3080122005;Multi Sheet Filter Press
3080122006;Thin Layer Chromatography (Alat Laboratorium Klimatologi)
3080122007;Bench Scale/Bioxidation System
3080122008;Disolved Solid Mater Por (Alat Laboratorium Klimatologi)
3080122009;Hydrothermograph (Alat Laboratorium Klimatologi)
3080122010;Thermohigrograph (Alat Laboratorium Klimatologi)
3080122011;Martindale Wear And Abration Tester (Alat Laboratorium Klimatolog
3080122012;Rain Gauge Transfer Calibrator
3080122013;Pressure Chamber
3080122014;Rain Gauge Laboratorium Calibrator
3080122015;Ion Chromatography
3080122016;Spectrophotometer
3080122017;Humidity Meter Standard
3080122018;Zero Air Supply
3080122019;Humidity Chamber
3080122999;Alat Laboratorium Klimatologi Lainnya
3080123001;Cupola
3080123002;Shot Blast
3080123003;Shake Out
3080123004;Fuel Pump
3080123005;Ladle Heating
3080123006;Induction Furnace (Alat Laboratorium Proses Peleburan)
3080123007;Bale Out Furnace
3080123008;Tilting Furnace
3080123009;Grinding Machine
3080123010;Ghanematic Grinding Machine
3080123011;Work Bench (Alat Laboratorium Proses Peleburan)
3080123012;Gantry Crane
3080123013;Rotary Furnace
3080123014;Small Grinding Machine
3080123015;Hand Grinding Machine
3080123016;Pyrometer Digital
3080123017;Carbon Aquipment Metic
3080123018;Tentip/Tectip
3080123019;Digital Ce Meter
3080123020;Steel Analysis Digital
3080123999;Alat Laboratorium Proses Peleburan Lainnya
3080124001;Lab Sifter
3080124002;Jolt Aqueeze App
3080124003;Wet Tensile Strength
3080124004;Central Controler
3080124005;Compresive Stress
3080124006;Testing App
3080124007;Universal Strenght Machine
3080124008;Assesories Universal Strength
3080124009;Sintering Furnace
3080124010;Cheking Device
3080124011;Agitator
3080124012;Rammer
3080124013;Assesories Sand Rammer
3080124014;Permeability Tester
3080124015;Infra Red Rapid Dryer
3080124016;Stereoscopic Microopic
3080124017;Mould Hardness Tester
3080124018;Labo Firniture
3080124019;Mettler Balance
3080124020;Flow Ability Test
3080124021;Labo Mixer
3080124022;Sand Sample & Sand Container
3080124023;Continous Clay Washer
3080124024;Foundry Sand Pycnometer
3080124025;Turbo Mixer
3080124026;Ditato Meter
3080124027;Green Tensile Strength
3080124028;Core Hardness Tester
3080124029;Sand Cone Test
3080124030;Shrinkage limit test
3080124999;Alat Laboratorium Pasir Lainnya
3080125001;Sand Preparation
3080125002;Moulding Machine
3080125003;Ribon Flow Mixer
3080125004;Mixer Zarnic
3080125005;Core Making Machine
3080125006;Core Work Banch
3080125007;Sand Drying
3080125008;Pneumatic
3080125009;Alat Cetak Beton
3080125999;Alat Laboratorium Proses Pembuatan Cetakan Lainnya
3080126001;Circulair Saw
3080126002;Universal Milling Machine (Alat Laboratorium Proses Pembuatan Pol
3080126003;Combined Planning Machine
3080126004;Wood Lathe
3080126005;Portable Router
3080126006;Spidle Sander
3080126007;Small Bore Machines
3080126008;Abrasive Band Machines
3080126009;Movable Dust Colector
3080126010;Automatic Grinding
3080126011;Tools Grinding
3080126012;Work Bench (Alat Laboratorium Proses Pembuatan Pola)
3080126013;Drawing Equipment
3080126014;Vertical Abrasive
3080126015;Hot Melt Hand Gun
3080126016;Wood Lathe Machine
3080126017;Hand Drill
3080126018;Electric Band Saw
3080126019;Grinder Band Saw
3080126999;Alat Laboratorium Proses Pembuatan Pola Lainnya
3080127001;Orsat Analisa Gas
3080127002;Water Still
3080127003;C.S Strochlein
3080127004;Heating Furnace
3080127005;Polisishing Machine
3080127006;Electro Lyseur
3080127007;Electro Analysis App
3080127008;Carbon Determinator
3080127009;Sulphur Determinator
3080127010;Metallspectroskop
3080127011;Probensammlung
3080127012;Defectometer
3080127013;Polasation Aurustung Fur Mikroskop
